channel,sample-10011,sample-10012,sample-20021,sample-20022,sample-30031,sample-30032,sample-10041,sample-10042,sample-10051,sample-10052,sample-10061,sample-10062,sample-10071,sample-10072,sample-40081,sample-40082,sample-10091,sample-10092,sample-10111,sample-10112,sample-20121,sample-20122,sample-10151,sample-10152,sample-30161,sample-30162,sample-10171,sample-10172,sample-10181,sample-10182,sample-10191,sample-10192,sample-10201,sample-10202,sample-10211,sample-10212,sample-10221,sample-10222,sample-10231,sample-10232,sample-10241,sample-10242,sample-10251,sample-10252,sample-10261,sample-10262
3083.61,2219.6,1934.6,1835.2,2135.4,1781.6,1707.8,2021.6,2003.3,1952.2,2135.2,2099.8,2086.3,1998.7,1974.9,1510.1,1481.4,2248.3,2195.0,2121.3,2130.9,2005.1,1959.9,2111.0,1968.9,1967.1,1953.1,1475.0,1514.2,1787.8,1728.1,1636.4,1575.8,1874.4,1791.0,1692.8,1810.2,1744.3,1763.7,1790.0,1755.8,1490.6,1424.0,1462.5,1488.1,1518.5,1502.0
3084.8,2090.7,1821.7,1767.6,2059.9,1740.3,1605.5,1930.3,1952.1,1877.7,2024.2,1977.4,1994.2,1967.7,1892.6,1517.3,1453.1,2178.5,2095.3,2026.4,2049.5,1914.3,1863.3,2003.9,1898.3,1842.0,1850.6,1443.4,1489.1,1717.6,1671.8,1548.4,1518.1,1778.8,1706.2,1643.3,1744.3,1723.5,1702.7,1704.0,1698.9,1445.4,1367.1,1430.1,1454.5,1473.9,1426.9
3085.99,2019.9,1710.6,1639.0,1922.5,1611.1,1488.5,1774.6,1791.0,1758.2,1914.8,1876.2,1838.9,1803.2,1740.1,1402.8,1389.8,2014.5,1950.5,1891.7,1907.4,1771.5,1740.6,1833.9,1774.6,1775.4,1712.5,1362.7,1365.9,1625.0,1592.5,1511.0,1428.6,1674.8,1644.8,1566.8,1658.4,1595.6,1587.5,1623.8,1614.2,1389.0,1312.1,1351.0,1405.9,1417.5,1374.9
3087.18,2089.8,1838.5,1704.0,2047.2,1671.5,1584.9,1934.5,1928.7,1867.0,2091.3,2035.8,1942.9,1921.8,1879.6,1440.5,1407.5,2181.5,2110.2,2037.3,2025.7,1875.8,1828.7,1962.1,1838.1,1886.5,1860.7,1429.0,1492.2,1669.8,1662.7,1567.5,1498.3,1761.1,1704.8,1629.4,1779.4,1679.6,1681.8,1687.8,1682.9,1417.5,1341.4,1412.9,1468.5,1484.0,1413.1
3088.37,2234.9,1919.4,1767.5,2156.7,1714.7,1606.5,2003.9,1995.4,1951.4,2166.3,2128.2,2033.1,2027.7,2009.0,1483.5,1421.2,2304.3,2275.6,2159.7,2183.3,2089.0,1912.0,2057.3,1953.6,1920.3,1964.5,1443.0,1496.3,1738.2,1710.8,1624.7,1566.2,1831.8,1760.0,1665.1,1792.7,1741.6,1763.1,1768.0,1753.1,1452.5,1392.9,1447.6,1509.2,1481.9,1460.7
3089.56,2335.5,1934.5,1762.5,2213.1,1701.6,1582.5,2080.3,2076.3,1974.9,2243.5,2211.6,2176.6,2088.0,2031.2,1481.1,1435.0,2442.9,2328.6,2193.9,2256.5,1983.9,1905.8,2120.7,1982.7,1974.4,1983.9,1466.9,1505.2,1797.8,1745.1,1686.0,1590.5,1892.2,1819.7,1749.6,1867.5,1796.2,1793.3,1827.9,1817.2,1492.1,1385.5,1480.6,1528.9,1552.3,1460.8
3090.75,2576.8,2175.6,2003.1,2485.2,1931.1,1758.4,2294.7,2278.3,2226.9,2492.5,2477.3,2351.4,2334.5,2260.8,1596.9,1531.0,2691.6,2566.2,2436.1,2541.3,2228.3,2162.0,2416.8,2227.8,2207.1,2221.1,1571.9,1665.5,1952.0,1948.6,1837.8,1703.0,2022.0,2049.8,1917.4,2080.0,1956.8,1985.5,1996.0,1984.1,1612.2,1504.5,1578.9,1626.8,1639.7,1629.6
3091.94,2540.5,2101.5,1896.5,2384.8,1813.6,1659.6,2260.7,2192.0,2110.1,2397.0,2376.1,2296.5,2238.1,2196.1,1518.7,1475.5,2595.1,2486.4,2379.7,2409.6,2132.9,2095.4,2348.2,2136.0,2149.6,2158.5,1548.5,1650.7,1929.0,1897.8,1771.5,1660.5,2018.0,1977.7,1865.3,2004.7,1907.7,1933.2,1954.7,1940.3,1577.6,1473.7,1521.5,1607.2,1607.7,1559.3
3093.13,2579.8,2154.3,1960.2,2428.9,1897.9,1763.4,2269.3,2262.1,2163.5,2478.3,2341.5,2308.5,2289.5,2254.2,1593.8,1537.7,2661.9,2549.0,2439.4,2445.5,2217.3,2164.9,2324.6,2163.8,2209.3,2180.0,1575.8,1667.9,1956.2,1908.6,1775.1,1695.5,2045.6,1992.6,1879.4,2044.5,1968.9,1971.4,1974.0,1962.0,1610.3,1510.4,1613.3,1630.9,1659.9,1582.3
3094.32,2514.8,2205.2,2077.2,2507.6,2027.7,1893.0,2331.6,2317.9,2248.9,2483.7,2453.8,2384.1,2348.5,2311.7,1669.0,1604.6,2655.5,2564.9,2464.2,2460.5,2277.2,2233.5,2410.3,2259.2,2248.7,2228.0,1613.1,1688.6,2022.4,1989.6,1780.3,1720.8,2072.2,2061.9,1921.8,2055.9,2007.7,2012.2,1988.8,2003.4,1634.8,1549.9,1611.4,1690.8,1685.6,1617.1
3095.51,2211.8,1914.8,1867.7,2168.4,1799.9,1684.2,2022.4,2031.5,1962.5,2192.1,2114.3,2049.6,2055.3,2003.1,1488.1,1481.5,2293.6,2196.6,2123.6,2162.0,1993.8,1951.8,2084.4,1971.9,1961.4,1962.5,1505.5,1518.1,1774.2,1733.8,1637.9,1541.1,1832.3,1828.7,1723.4,1836.3,1801.8,1777.4,1785.4,1794.4,1532.6,1442.7,1480.7,1475.9,1545.0,1491.5
3096.69,2033.8,1835.1,1764.2,2035.9,1724.8,1655.8,1923.8,1932.2,1888.7,2022.1,2002.9,1946.0,1907.7,1891.1,1504.9,1484.1,2140.1,2061.4,2008.6,2030.8,1893.3,1861.8,1952.7,1869.8,1856.4,1879.7,1442.4,1479.4,1707.0,1663.7,1562.5,1491.7,1755.9,1740.7,1667.5,1720.7,1722.2,1681.3,1684.8,1703.4,1449.6,1373.3,1446.6,1448.2,1441.0,1434.1
3097.88,1970.1,1816.1,1812.0,1985.6,1749.3,1686.8,1905.1,1876.8,1859.8,1958.5,1941.3,1908.1,1902.0,1852.2,1494.2,1447.3,2033.3,2021.0,1959.7,1957.1,1866.2,1865.2,1919.6,1843.5,1810.3,1853.9,1463.4,1452.7,1655.3,1658.6,1522.7,1514.5,1709.6,1652.4,1622.8,1720.6,1654.9,1673.6,1663.8,1663.5,1471.5,1405.2,1396.1,1444.8,1463.5,1439.7
3099.07,1857.4,1748.4,1752.1,1896.0,1729.7,1698.3,1802.1,1799.8,1785.6,1847.5,1860.7,1823.2,1850.2,1778.1,1476.9,1454.0,1931.5,1908.6,1876.5,1893.7,1805.7,1796.4,1813.5,1797.4,1789.5,1771.1,1392.8,1430.0,1614.9,1586.3,1489.5,1461.5,1642.1,1626.0,1552.2,1629.3,1617.3,1601.5,1569.9,1610.7,1396.9,1368.1,1386.5,1386.9,1431.3,1394.1
3100.25,1773.6,1662.7,1666.7,1800.4,1657.6,1630.1,1725.0,1745.3,1666.6,1766.3,1746.4,1737.1,1728.6,1692.4,1434.0,1455.2,1820.6,1808.9,1764.8,1806.7,1711.8,1722.4,1744.4,1666.8,1717.9,1708.0,1340.3,1373.5,1552.5,1509.9,1442.3,1390.8,1550.7,1560.5,1497.5,1548.9,1542.1,1538.5,1525.8,1511.5,1328.9,1325.3,1338.9,1361.8,1391.7,1367.9
3101.44,1664.1,1574.0,1557.6,1665.7,1533.9,1532.8,1612.8,1615.1,1601.1,1657.0,1653.0,1605.0,1594.7,1609.0,1397.8,1407.3,1689.5,1677.7,1635.0,1644.1,1581.7,1584.3,1616.5,1562.1,1563.8,1568.4,1297.1,1340.6,1459.9,1429.5,1356.9,1335.9,1476.8,1464.4,1451.3,1451.2,1457.9,1433.3,1423.5,1460.5,1313.6,1276.6,1319.1,1289.5,1311.4,1316.7
3102.62,1660.4,1579.6,1579.4,1647.7,1592.3,1576.8,1623.8,1634.3,1610.4,1658.9,1673.9,1594.9,1605.6,1606.7,1414.4,1406.2,1693.4,1658.1,1635.6,1659.1,1620.9,1598.6,1619.5,1572.5,1581.6,1586.1,1288.9,1293.5,1427.6,1431.2,1343.3,1335.7,1469.6,1439.5,1428.3,1478.6,1474.4,1437.0,1418.4,1464.1,1271.6,1299.6,1259.1,1291.2,1307.5,1284.8
3103.81,1754.4,1681.2,1706.8,1821.4,1744.9,1734.5,1756.6,1724.4,1757.7,1783.3,1785.2,1754.6,1747.1,1726.8,1517.1,1493.9,1819.3,1818.1,1787.8,1795.2,1756.6,1762.8,1764.2,1733.6,1748.2,1760.4,1379.8,1414.8,1543.1,1551.3,1427.7,1433.8,1586.8,1554.0,1546.6,1588.6,1577.8,1557.9,1505.8,1531.5,1363.0,1362.3,1383.5,1381.0,1371.4,1397.7
3104.99,2177.3,2105.1,2122.3,2146.8,2135.2,2083.8,2131.8,2147.8,2128.0,2165.5,2184.1,2173.7,2133.3,2141.1,1721.2,1730.1,2198.0,2180.5,2180.3,2151.8,2133.3,2130.4,2144.2,2107.4,2144.0,2133.5,1584.9,1589.5,1814.4,1791.3,1607.2,1600.2,1813.2,1820.2,1816.4,1826.5,1848.7,1832.1,1746.3,1841.5,1561.1,1571.8,1556.6,1568.8,1587.1,1573.7
3106.18,1594.1,1528.4,1522.2,1595.2,1546.5,1520.7,1581.7,1546.4,1574.7,1599.0,1623.6,1579.0,1539.8,1557.8,1393.2,1398.1,1587.1,1606.4,1576.5,1581.6,1568.3,1562.0,1555.4,1536.4,1555.8,1534.2,1280.7,1301.7,1424.0,1411.9,1335.1,1316.2,1423.8,1403.5,1396.4,1443.7,1426.5,1434.4,1373.8,1426.1,1304.9,1271.8,1311.4,1274.9,1277.4,1284.4
3107.36,1518.5,1473.3,1507.7,1541.4,1492.1,1479.1,1490.9,1495.4,1490.6,1527.8,1536.9,1535.3,1505.3,1492.6,1346.9,1369.5,1583.1,1555.9,1544.3,1542.1,1482.6,1499.5,1487.0,1489.2,1477.0,1511.0,1230.3,1270.5,1376.4,1373.9,1298.4,1284.0,1402.5,1361.2,1361.6,1381.9,1379.6,1373.6,1344.5,1371.8,1264.7,1260.5,1252.8,1244.9,1238.7,1267.8
3108.54,1587.4,1563.9,1562.7,1581.0,1546.4,1536.7,1584.6,1579.8,1524.1,1591.6,1567.7,1571.6,1591.7,1536.9,1382.3,1397.5,1609.3,1602.9,1566.2,1602.7,1581.2,1541.8,1554.4,1538.6,1566.9,1538.9,1268.7,1314.7,1420.2,1388.0,1331.9,1310.2,1431.4,1448.8,1391.3,1402.1,1391.6,1397.8,1371.5,1432.8,1270.6,1275.2,1277.6,1317.0,1311.3,1297.8
3109.72,1570.8,1543.6,1562.2,1613.0,1564.4,1566.2,1588.6,1598.7,1543.0,1610.2,1627.2,1577.7,1589.7,1574.0,1402.3,1430.1,1627.2,1614.9,1608.3,1612.3,1564.7,1578.3,1577.0,1554.3,1569.6,1529.6,1309.8,1308.2,1422.5,1460.1,1345.1,1305.4,1448.4,1417.0,1419.4,1449.7,1445.8,1454.2,1398.9,1412.8,1301.3,1309.4,1281.9,1325.0,1286.8,1286.6
3110.91,1807.3,1748.9,1797.4,1827.2,1781.1,1766.7,1772.8,1789.9,1795.7,1790.4,1830.8,1781.9,1780.6,1753.2,1528.0,1532.8,1812.8,1816.0,1819.4,1809.4,1802.9,1785.0,1768.7,1783.5,1792.1,1731.7,1403.3,1387.7,1591.1,1530.1,1424.3,1400.6,1584.3,1559.9,1546.3,1608.9,1603.3,1557.0,1524.8,1580.6,1406.8,1408.4,1382.5,1368.5,1407.3,1364.6
3112.09,1504.4,1477.7,1495.8,1526.5,1501.7,1467.8,1486.1,1450.8,1485.6,1475.3,1502.2,1476.2,1493.5,1490.1,1336.0,1349.2,1505.8,1506.0,1496.1,1506.8,1481.1,1489.3,1492.4,1464.4,1445.3,1470.8,1247.2,1261.2,1374.5,1318.5,1282.2,1278.5,1371.6,1368.9,1343.7,1364.0,1382.7,1319.3,1327.6,1380.6,1240.4,1235.2,1234.3,1243.1,1255.8,1229.0
3113.27,1527.9,1464.6,1531.8,1542.1,1514.1,1494.3,1495.9,1481.0,1556.4,1526.2,1511.4,1517.5,1493.9,1513.6,1385.9,1362.1,1542.3,1534.4,1525.1,1533.5,1497.6,1502.4,1520.5,1517.2,1514.1,1472.1,1246.5,1261.6,1377.0,1351.3,1302.7,1297.3,1382.4,1372.6,1364.2,1385.2,1369.1,1370.9,1340.7,1396.5,1243.8,1247.6,1254.1,1239.0,1264.2,1263.6
3114.45,1517.2,1497.7,1481.3,1568.4,1513.1,1506.3,1509.8,1472.7,1492.5,1523.7,1513.7,1528.3,1506.7,1460.0,1357.4,1354.8,1513.7,1518.5,1505.6,1539.1,1518.3,1510.7,1532.4,1508.1,1476.1,1480.3,1244.0,1244.4,1350.5,1352.0,1282.7,1257.3,1386.2,1398.3,1371.0,1373.0,1369.6,1352.7,1318.7,1393.0,1253.6,1250.4,1245.7,1259.7,1253.9,1283.7
3115.63,1657.4,1623.7,1639.1,1648.1,1656.0,1641.7,1621.1,1632.0,1644.8,1619.2,1659.8,1640.4,1627.4,1612.1,1442.6,1423.3,1673.0,1657.9,1641.1,1671.1,1639.4,1641.0,1626.5,1603.3,1632.5,1616.5,1339.9,1324.9,1479.4,1435.5,1335.9,1334.5,1484.9,1486.6,1419.0,1455.7,1430.1,1440.7,1391.6,1457.0,1300.0,1318.2,1308.4,1313.3,1297.2,1328.8
3116.81,1694.1,1646.7,1694.5,1705.0,1676.2,1665.1,1689.7,1674.2,1687.3,1697.4,1681.8,1717.0,1670.4,1634.1,1486.4,1468.3,1733.2,1670.7,1709.6,1662.2,1661.7,1676.2,1658.0,1654.7,1692.2,1651.4,1334.1,1373.9,1487.6,1471.7,1374.1,1340.6,1518.3,1481.8,1481.0,1488.2,1509.4,1506.2,1427.7,1462.4,1331.1,1333.3,1324.4,1368.1,1320.7,1341.6
3117.99,1749.9,1743.4,1718.6,1758.4,1746.7,1733.1,1724.0,1717.5,1725.4,1732.3,1734.1,1750.3,1717.7,1718.2,1513.2,1487.6,1770.3,1749.6,1710.2,1705.3,1727.2,1769.8,1762.8,1737.0,1744.7,1689.4,1366.5,1364.8,1498.2,1482.6,1418.8,1381.6,1545.8,1537.9,1526.4,1528.9,1541.6,1521.2,1482.1,1532.0,1355.1,1331.1,1385.2,1380.4,1383.4,1346.0
3119.17,1870.2,1858.2,1875.8,1871.8,1878.4,1864.2,1802.7,1845.7,1815.8,1862.2,1864.6,1867.4,1847.2,1819.9,1550.0,1578.3,1872.2,1872.2,1857.4,1854.1,1832.2,1865.7,1865.5,1856.9,1832.7,1851.8,1419.0,1415.1,1554.0,1593.0,1463.2,1466.2,1627.2,1604.8,1611.0,1598.4,1593.6,1585.2,1550.6,1592.1,1446.5,1420.1,1447.3,1421.5,1431.2,1404.8
3120.35,2016.8,1997.4,2006.1,1988.5,2044.3,2043.5,2009.4,2018.4,1995.5,2034.1,2036.6,2041.2,1975.4,1992.8,1689.1,1685.4,2029.3,1993.9,1978.7,2004.8,1982.5,1989.6,2006.9,2013.3,1978.2,1974.7,1529.7,1553.9,1701.6,1684.6,1517.5,1516.9,1728.4,1691.8,1705.4,1715.4,1711.9,1716.7,1621.6,1727.6,1512.8,1538.0,1531.4,1513.1,1548.4,1542.1
3121.52,1714.9,1704.1,1696.2,1740.1,1730.9,1736.2,1691.5,1692.7,1698.9,1710.1,1714.6,1693.7,1718.8,1698.3,1507.6,1516.4,1706.9,1683.2,1697.6,1708.2,1694.7,1695.9,1693.1,1719.3,1701.3,1668.7,1342.3,1335.9,1520.3,1502.4,1378.3,1390.0,1525.7,1485.5,1502.3,1510.1,1520.5,1512.6,1464.2,1530.3,1358.5,1340.8,1348.6,1348.2,1356.3,1362.8
3122.7,2263.8,2273.4,2264.3,2286.5,2288.6,2254.0,2242.3,2236.7,2266.0,2228.7,2267.1,2280.2,2236.5,2225.4,1813.4,1800.9,2297.2,2260.7,2247.5,2292.9,2245.4,2271.7,2234.1,2216.6,2241.2,2244.5,1619.0,1628.7,1888.3,1864.4,1635.8,1637.9,1902.3,1883.4,1890.1,1874.2,1882.3,1890.3,1800.9,1868.5,1609.3,1646.8,1652.9,1619.1,1630.6,1628.2
3123.88,1735.9,1692.8,1729.0,1759.0,1737.8,1746.6,1738.9,1732.5,1690.5,1732.3,1712.9,1710.3,1740.8,1721.6,1493.7,1505.5,1763.6,1742.0,1725.8,1740.8,1701.1,1754.5,1723.2,1691.8,1709.4,1721.5,1368.9,1370.2,1507.4,1518.6,1379.5,1362.1,1530.4,1507.3,1507.2,1537.5,1524.3,1476.8,1449.3,1502.7,1354.3,1339.4,1379.6,1371.2,1378.0,1358.9
3125.06,1504.5,1455.7,1497.0,1506.1,1534.5,1517.4,1493.0,1465.3,1494.1,1487.4,1483.7,1513.6,1497.1,1474.2,1367.4,1374.4,1501.9,1524.9,1490.7,1508.8,1482.9,1511.2,1506.9,1482.3,1496.6,1471.8,1246.4,1250.1,1328.2,1371.6,1282.7,1279.0,1370.0,1349.8,1311.8,1369.1,1355.2,1346.3,1327.0,1358.9,1256.4,1253.1,1230.1,1254.1,1260.3,1248.8
3126.23,1734.5,1664.6,1711.3,1709.6,1729.9,1757.1,1691.1,1726.2,1695.8,1712.1,1706.8,1722.0,1722.4,1712.2,1504.9,1497.9,1754.8,1723.0,1722.0,1714.8,1710.2,1727.5,1703.6,1721.5,1693.6,1698.3,1359.8,1374.7,1508.9,1506.3,1397.5,1350.5,1511.0,1512.7,1506.2,1533.1,1501.9,1489.8,1474.1,1528.3,1330.4,1364.1,1347.9,1361.8,1354.2,1353.4
3127.41,1607.1,1573.5,1587.0,1638.3,1605.1,1614.5,1579.4,1589.3,1623.5,1604.8,1609.9,1597.8,1599.6,1583.6,1404.4,1428.3,1615.4,1562.6,1623.8,1609.7,1597.2,1573.7,1586.6,1602.4,1555.0,1567.9,1317.3,1301.3,1437.4,1414.6,1315.7,1338.7,1458.7,1427.8,1407.4,1449.6,1430.6,1414.4,1393.2,1419.5,1308.8,1298.1,1287.5,1275.1,1325.3,1287.8
3128.58,1509.6,1506.2,1542.3,1570.3,1530.1,1546.1,1514.6,1499.8,1538.0,1541.1,1562.7,1522.1,1521.7,1505.9,1392.4,1395.5,1559.2,1540.1,1529.8,1552.0,1530.6,1546.8,1548.4,1513.5,1522.1,1518.1,1267.8,1253.2,1364.8,1390.7,1299.7,1272.9,1401.6,1367.6,1370.6,1403.0,1397.9,1375.1,1345.6,1387.6,1271.7,1268.0,1236.6,1270.9,1261.1,1261.3
3129.76,1781.9,1757.4,1768.4,1810.4,1810.6,1804.0,1792.0,1747.2,1774.5,1775.4,1791.9,1764.9,1758.8,1778.5,1546.7,1550.3,1783.1,1762.7,1757.4,1793.9,1776.1,1777.5,1768.1,1749.0,1734.6,1762.1,1367.7,1389.1,1528.1,1549.2,1429.0,1380.4,1575.1,1529.3,1539.5,1559.1,1535.7,1537.5,1476.4,1554.7,1370.4,1370.0,1366.1,1374.9,1394.7,1409.3
3130.93,1654.3,1610.3,1640.7,1657.7,1671.0,1684.3,1601.8,1612.5,1624.4,1636.8,1645.7,1651.9,1637.1,1637.8,1425.0,1478.2,1689.8,1672.2,1642.1,1680.0,1630.1,1639.1,1611.5,1626.2,1663.0,1617.1,1336.0,1333.4,1432.7,1460.3,1337.2,1369.0,1471.6,1449.1,1468.5,1475.8,1471.9,1474.2,1383.7,1485.7,1311.7,1327.1,1345.9,1325.1,1312.9,1324.3
3132.11,1641.8,1619.0,1663.1,1647.5,1695.0,1649.3,1638.9,1663.6,1626.6,1648.3,1683.5,1650.7,1622.9,1644.4,1452.2,1462.7,1661.8,1642.8,1664.6,1682.7,1661.8,1646.2,1628.3,1628.7,1642.9,1646.5,1336.5,1332.4,1451.9,1475.7,1326.3,1349.5,1475.6,1444.4,1473.4,1488.2,1448.6,1460.6,1431.5,1456.6,1333.0,1340.5,1317.9,1344.8,1343.4,1337.2
3133.28,1924.0,1919.7,1913.0,1918.8,1918.8,1946.1,1913.8,1896.1,1904.8,1931.6,1938.7,1935.0,1926.7,1905.6,1597.2,1613.6,1925.4,1927.3,1962.9,1936.2,1883.2,1934.4,1884.0,1921.4,1906.1,1924.0,1450.0,1442.2,1631.8,1624.7,1451.9,1473.3,1662.4,1651.9,1621.7,1633.0,1644.1,1617.6,1581.3,1694.1,1476.8,1467.9,1460.4,1461.0,1478.0,1461.0
3134.45,1556.1,1545.6,1561.0,1559.5,1559.5,1583.3,1581.1,1554.2,1560.5,1565.9,1589.7,1566.1,1526.8,1552.2,1399.2,1391.0,1569.8,1536.1,1566.1,1562.2,1550.0,1572.2,1548.7,1555.9,1535.9,1524.1,1297.4,1281.0,1378.0,1383.0,1325.1,1314.2,1417.1,1392.5,1396.4,1434.2,1440.7,1366.9,1354.7,1407.1,1269.6,1277.0,1282.5,1309.2,1299.8,1280.0
3135.63,1472.3,1488.2,1524.9,1511.5,1517.8,1511.3,1489.8,1508.9,1506.4,1510.8,1513.1,1517.5,1503.0,1502.1,1379.6,1400.5,1514.3,1505.2,1511.6,1510.5,1515.9,1499.5,1484.4,1480.1,1483.8,1521.4,1249.0,1271.2,1350.9,1379.3,1294.6,1281.6,1398.6,1359.8,1360.9,1363.8,1393.3,1351.8,1301.3,1363.7,1234.1,1243.0,1264.2,1270.2,1262.7,1262.5
3136.8,1653.7,1582.6,1657.1,1679.0,1665.6,1673.3,1614.4,1660.0,1625.9,1638.4,1633.9,1629.1,1616.2,1601.9,1425.8,1454.9,1629.3,1639.7,1646.5,1636.9,1608.8,1631.9,1633.2,1630.6,1622.7,1606.8,1303.5,1318.9,1430.2,1474.6,1338.7,1352.5,1473.3,1460.0,1461.1,1489.0,1475.1,1475.7,1404.4,1470.8,1312.0,1310.7,1327.3,1318.5,1301.0,1323.1
3137.97,2056.9,2008.4,2065.2,2045.7,2062.5,2072.6,2058.7,2071.9,2058.4,2051.2,2059.9,2066.1,2026.5,2029.9,1676.3,1708.1,2113.6,2076.1,2033.1,2072.8,2051.0,2069.5,2033.5,2071.3,2060.2,2060.5,1511.3,1534.3,1769.9,1751.8,1541.8,1526.5,1779.0,1763.6,1743.2,1779.8,1736.0,1749.3,1663.8,1727.7,1527.6,1493.1,1500.9,1525.9,1546.9,1528.6
3139.14,1585.4,1554.0,1607.1,1602.1,1601.1,1594.5,1602.2,1601.0,1576.7,1599.3,1619.2,1608.7,1583.7,1574.1,1426.5,1477.9,1609.9,1611.5,1591.8,1602.8,1586.3,1602.0,1556.3,1563.3,1578.5,1572.5,1301.6,1336.7,1451.0,1421.4,1348.6,1321.7,1432.4,1475.4,1459.0,1462.8,1448.9,1446.7,1382.1,1448.2,1331.2,1324.9,1310.7,1327.9,1318.2,1308.5
3140.31,1816.1,1779.8,1816.3,1846.1,1823.3,1800.2,1813.9,1809.7,1796.2,1828.9,1825.3,1774.4,1810.6,1789.2,1541.8,1539.3,1852.2,1856.2,1829.8,1827.6,1794.8,1835.7,1804.3,1773.1,1828.3,1798.1,1418.4,1407.1,1567.1,1565.0,1429.3,1423.8,1580.4,1582.5,1609.5,1554.6,1558.6,1541.5,1526.4,1569.0,1392.8,1392.9,1429.0,1421.8,1439.5,1396.3
3141.48,1506.5,1514.9,1550.7,1534.3,1528.0,1540.6,1517.0,1521.9,1527.2,1543.0,1565.3,1524.6,1546.2,1529.3,1371.8,1403.3,1542.1,1519.8,1540.8,1519.0,1526.5,1537.6,1520.1,1520.2,1508.1,1502.2,1266.2,1287.9,1367.7,1375.9,1278.5,1305.0,1386.2,1374.2,1369.8,1351.4,1397.4,1352.3,1347.5,1376.1,1266.2,1258.7,1279.1,1228.7,1277.1,1257.4
3142.65,2048.3,1963.4,2027.3,2047.2,2049.4,2033.4,1993.7,2025.8,1994.7,2039.1,2034.5,2005.2,2019.0,1986.1,1673.7,1695.5,2036.8,2055.8,2013.8,2055.6,1994.8,2026.1,1988.8,2017.6,2016.0,1986.5,1489.1,1503.3,1711.5,1695.0,1551.9,1520.6,1753.3,1690.4,1705.9,1732.0,1730.3,1710.6,1604.7,1760.8,1527.2,1517.8,1507.9,1517.2,1507.6,1502.5
3143.82,1951.2,1871.6,1949.9,1919.8,1950.0,1935.4,1900.5,1907.3,1905.8,1924.0,1914.1,1944.5,1926.1,1921.8,1626.2,1601.9,1897.8,1922.0,1916.9,1892.6,1896.0,1927.9,1899.3,1898.6,1895.8,1886.7,1465.8,1460.1,1647.7,1611.1,1473.0,1461.1,1660.8,1634.9,1635.7,1655.1,1673.2,1625.6,1585.0,1665.7,1458.6,1454.1,1454.6,1452.1,1467.0,1472.9
3144.99,1854.6,1794.2,1845.8,1845.5,1825.0,1840.6,1817.1,1817.5,1839.3,1845.1,1838.2,1813.2,1822.2,1795.3,1564.7,1540.0,1830.8,1838.1,1822.2,1822.2,1819.0,1861.9,1825.1,1802.8,1828.6,1811.9,1403.3,1441.2,1562.4,1581.2,1451.6,1417.2,1585.9,1592.3,1593.5,1638.9,1597.0,1600.7,1510.9,1589.0,1409.5,1426.3,1418.3,1426.2,1409.8,1408.6
3146.16,1567.1,1554.7,1569.5,1574.4,1610.9,1587.6,1551.6,1565.6,1543.1,1582.6,1569.1,1555.2,1520.2,1537.6,1371.4,1415.4,1603.3,1515.7,1550.1,1566.8,1570.5,1568.3,1570.6,1557.0,1551.5,1572.1,1291.1,1309.8,1402.0,1415.2,1336.2,1316.5,1426.0,1374.9,1410.9,1381.2,1387.9,1372.1,1368.2,1423.4,1313.0,1301.4,1288.5,1306.5,1287.6,1276.8
3147.33,1480.7,1444.9,1489.8,1488.9,1518.4,1470.1,1465.8,1469.6,1509.3,1485.5,1489.7,1487.3,1489.6,1463.6,1349.8,1346.4,1536.8,1485.0,1466.0,1485.1,1488.2,1476.7,1446.5,1475.4,1482.8,1437.0,1219.7,1254.7,1372.3,1353.2,1279.2,1244.5,1391.6,1360.7,1343.7,1349.2,1345.2,1352.8,1325.5,1351.0,1235.4,1246.6,1266.1,1250.1,1247.6,1256.1
3148.5,1532.5,1540.1,1532.6,1541.2,1554.7,1554.0,1538.9,1522.0,1518.1,1533.7,1561.8,1515.1,1526.9,1540.9,1371.8,1359.1,1545.4,1541.2,1557.8,1532.9,1545.4,1534.4,1516.0,1509.3,1519.0,1490.7,1267.0,1273.1,1373.4,1370.9,1283.0,1293.5,1409.8,1403.0,1372.2,1380.3,1380.5,1364.7,1338.1,1386.4,1268.5,1250.8,1285.1,1254.1,1252.0,1259.8
3149.66,1536.4,1500.5,1571.1,1601.1,1557.5,1574.1,1527.7,1545.2,1543.9,1542.0,1565.5,1539.3,1512.5,1521.7,1385.4,1383.2,1541.3,1548.5,1568.7,1538.8,1550.8,1534.7,1528.3,1537.8,1522.4,1509.5,1292.4,1288.2,1371.1,1406.0,1290.1,1290.8,1439.9,1383.5,1413.8,1405.0,1365.0,1408.1,1343.9,1383.7,1262.7,1244.5,1286.8,1279.6,1296.3,1282.5
3150.83,1544.2,1494.2,1553.4,1554.6,1552.2,1554.2,1526.7,1517.8,1553.2,1549.0,1550.3,1525.1,1516.0,1518.9,1383.9,1409.4,1526.4,1517.9,1562.3,1541.1,1550.9,1535.5,1525.3,1517.1,1517.6,1537.6,1269.5,1287.8,1357.1,1394.4,1290.2,1289.7,1429.3,1375.4,1387.8,1363.4,1379.2,1367.9,1349.6,1390.9,1268.5,1241.6,1268.0,1250.0,1261.7,1272.5
